"VIGENCIA","PERIODO OTORGAMIENTO","SEXO AL NACER","ESTRATO SOCIOECONÓMICO","CÓDIGO DEDEPARTAMENTO DE ORIGEN","DEPARTAMENTO DE ORIGEN","CATEGORÍA DEL MUNICIPIO DE ORIGEN","SECTOR IES","NIVEL DE FORMACIÓN","MODALIDAD DE LÍNEA","MODALIDAD DEL CRÉDITO","RANGO DEL VALOR TOTAL DESEMBOLSADO","NÚMERO DE NUEVOS BENEFICIARIOS DE CRÉDITO"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL","PRIVADO","Formación técnica profesional","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","4"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","2"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","3"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,015","2015-1","Femenino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","3"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","2"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","2"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","15"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","8"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","13"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","6"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","19"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,015","2015-1","Femenino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","2"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","3"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","3"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","3"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","6"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","11"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","4"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","5"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,015","2015-1","Femenino","1","17","CALDAS","RURAL","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","17","CALDAS","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","32"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","II","11"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MI PC","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","3"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","14"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Formación técnica profesional","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","6"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","I","20"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","II","15"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","8"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","9"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL","PRIVADO","Universitario","PREGRADO","MI PC","I","2"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","MATRICULA","II","3"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","4"
"2,015","2015-1","Femenino","1","18","CAQUETÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","3"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Tecnológico","PREGRADO","SOSTENIMIENTO","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","25"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","II","6"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","2"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","3"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","13"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","7"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","6"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","17"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","62"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","8"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","11"
"2,015","2015-1","Femenino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","4"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","12"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","II","3"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","4"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","6"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","13"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","22"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","8"
"2,015","2015-1","Femenino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","7"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","III","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","I","12"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","2"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","5"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","7"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","14"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MI PC","I","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","3"
"2,015","2015-1","Femenino","1","19","CAUCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","7"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","10"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","5"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","9"
"2,015","2015-1","Femenino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","8"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,015","2015-1","Femenino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","13"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","I","5"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","6"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,015","2015-1","Femenino","1","20","CESAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","IV","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Tecnológico","PREGRADO","SOSTENIMIENTO","I","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","6"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","16"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","2"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","2"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","26"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","32"
"2,015","2015-1","Femenino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","20"
